id_tweet,text,task1,anio
6264,Emilia Pardo Bazán: hBenito Pérez Galdós: te como las tetas guarra,sexist,2021
6265,Hola hermosa que preciosas tetas tienes,sexist,2021
6266,"Sobre esa mujer empoderada de la familia, un ejemplo, una leyenda, una estrella que se apaga pero sigue brillando.GRACIAS por ese cuirta al corazón cuando creía que no lo necesitabaWhat died didn't stay deadYou're alive, you're alive in my head.",non-sexist,2021
6267,Los que siguen pensando en contra de la Biología y de la razón: que las mujeres deben decidir por “su cuerpo”... pensando que el feto es parte de su cuerpo y no un ser totalmente distinto a la madre... lean un poco de genética,non-sexist,2021
6268,"es q ni era modelo, solo la seguia mucho porq me enteraba del feminismo de haya a pero esto fue un golpe fuerte",non-sexist,2021
6269,"me quiero follar a Shrek, sus deliciosas curvas me excitan demasiado, tanto que me hacen llegar al orgasmo de solo verlas, me gustaria darle unas fuertes nalgadas a sus verdes y suaves pompas joder me tienes demente no puedo verte en el supermercado porque se me pone dura",non-sexist,2021
6270,Muy mal la chica de la falda corta y tacón alto.Irrespetuosa.,sexist,2021
6271,"Así que el truco para salvar Star Wars, era volver a insuflar de testosterona todas las nuevas series que están en camino.Les pudo que la última triología la protagonizase una mujer, junto con un stormtrooper negro, una rebelde asiática y una almirante de pelo rosa.",non-sexist,2021
6272,Así es que me gustas Feer ¡rebelde! Mujer hermosa,sexist,2021
6273,"¿Qué privilegios tenemos las mujeres? De verdad, es alucinante el daño que le estáis haciendo al feminismo y a las pocas políticas públicas de acción positiva hacia las mujeres conseguidas hasta ahora.",sexist,2021
6274,Mira ñiñata vamos a dejarlo que puedo ser tu padre cuando sepas real mente lo que ha pasado hablas,non-sexist,2021
6275,"Lo de va a quedar en los anales dela historia...Se salva alguno?Entre los que tienen antecedentes, y los que sueñan en ""azotar hasta sangrar"" (mujeres claro), no se libra ni el Tato...",sexist,2021
6276,"Justo lo q dice VX En poco eliminaran la violencia machista del hombre hacia la mujerTotal es cuestión de ""generos sentidos""O no son conscientes del daño q hacen al feminismo o son muy, pero que muy mala gente y muy vendidosAh, ¿Privilegios? Se os ve mucho el plumero",sexist,2021
6277,"Dices que odio ser mujer por no querer un pito pero tú solo te sientes bien con uno además de que revisas más la anatomía masculina que la femenina para disque sentirte mejor Querer una insípida vida sexual a propósito no suena como amor propio , pero pues eres bi",non-sexist,2021
6278,SI TAL CUAL igual yo tmp estoy muy informada pero se q la mujer no siempre lo practica como sumisa aveces es al reves,sexist,2021
6279,Las zorras pidiendo la hora desde el 65 jaja,sexist,2021
6280,"Es solo para mujeres, es más, tú habías escuchado lo de la cosificación femenina antes de aparecer las locas estás???, o lo del empoderamiento?, enga ya! Que se vayan al mismísimo carajo..., uy no! Al caraje",sexist,2021
6281,como me putas castra no poder moverme sola pq soy mujer odio aquí,non-sexist,2021
6282,putas les aparece que les sigo AYUDENME,non-sexist,2021
6283,"Ayer perra empoderada, hoy perra atropellada",sexist,2021
6284,"Mujer sumisa se caracteriza por ser humilde, dócil, obediente, subordinada, rendida o subyugada ante otra persona, bien sea su jefe, pareja, amigo u otro. ... Esposaliberal esposaculona SabadoDeGanarSegidores RETWEEET",sexist,2021
6285,"Oigan, por qué mucha gente dice cosas como “la mujer no tiene la culpa de que tu novio te haya puesto el cuerno” claro que siiii, muchas veces las mujeres buscan al hombre o saben que tienen novia y van a meterse con ellos y hasta bloquean a una pa no darse cuenta según",sexist,2021
6286,"carne sin consciencia o voluntad propia, meros agujeros creados para el placer de su nuevo amo y verdugo.ㅤ ㅤ ❝ ¿TE GUSTA, PUTA? YA HASTA PARECES MÁS UNA PERRA EN CELO QUE UNA ONI PODEROSA. ❞ㅤ ㅤ Sus manos la cazaron de esas inflamadas mejillas, iniciando un &gt;&gt;",sexist,2021
6287,Qué envidia de fuerzas armadas. Una Brava oficial española se queja a lágrima viva de la inexistencia de baños femeninos en su cuartel y ha sido expedientada por sus quejas. La nenaza pensará que en una batalla a las mujeres se las respeta la vida y a sus cuerpos sin mácula.,sexist,2021
6288,"En esto Denisse, los hombres dependemos de la mujer. Solo cuando la mayoría de las mujeres despierte, como has hecho tú, todo cambiará. Dependemos totalmente de la inteligencia de la mujer",sexist,2021
6289,"Marico es sorprendente como un programa de Netflix cuya demografía son mujeres, tiene un elenco que todas las mujeres detestan.Pero te dirán que es culpa de los hombres somehow",sexist,2021
6290,"Esa es la fuerza femenina d mexico! El oportunismo q no importa d q lado estén, sigue siendo oportunismo! La lucha d millones d mujeres, no las feminazis q también son oportunistas, se desvirtúa por culpa d todas aquellas q solo buscan el poder y el dinero!",sexist,2021
6291,Hoy en nuestra sección de RAEpiega os traemos un concepto que sigue haciendo mucho daño a las mujeres: el amorromantico.,sexist,2021
6292,"Yo no necesito a un hombre, el hombre me necesita a mi!",non-sexist,2021
6293,"urita, traidora, tarada, boba, turrita, trolita, pajera, inútil, pajeadora de burros, ratita, fanfarrona, conchuda, re pelotuda de mierda, catadora de chotas africanas, drogadicta, vieja, concha peluda, urpiluda, tasuda de mierda, frígida, chupadora de huevos, culiapingo, estupid",sexist,2021
6294,Próximamente las mecas van a tener una denuncia por acoso sexual. Seguiré informando,sexist,2021
6295,"Uno entra a las redes sociales y en plena época de feminismo de empoderamiento se está creando el mismo estigma de mujer , Todas quieren hacer lo mismo y les gusta lo mismo y no está mal q se inspiren pero es bonito también que seamos admiradas por otras cosas interesantes !!",sexist,2021
6296,serass zorra encima poniendolo aqui en las redes t odio,sexist,2021
6297,533 casos nuevos espero que la chica que se toma un trago y se pone violenta esté bien,sexist,2021
6298,"Me parece que en esas dos fotos hay poca información como para poder opinar sobre la vida o la relación del padre con su hija. Así que habría que evitar comentar, quiza me equivoco pero uno cuando no sabe hay que evitar comentarios como el feminismo les ""está quemando la cabeza"".",sexist,2021
6299,"LIBRO ""PROHIBIR LA MANZANA Y ENCONTRAR LA SERPIENTE"": UNA APROXIMACIÓN CRÍTICA AL FEMINISMO (HEMBRISMO) DE CUARTA GENERACIÓN",sexist,2021
6301,"No le hagas caso, ¿Viste que es colibrí? Las mujeres le deben dar asco. Jajaja",sexist,2021
6302,todo el mundo llamandola guarra pues llamadme cerda me parece que está muy recogido en comparación a mi habitación,sexist,2021
6303,"Las mujeres que se relacionan con varones son las más vulneradas a sufrir violencia por parte de ellos, entiendo a qué """"privilegios"""" te referís, pero la verdad es que ninguna mujer en general (y obrera en particular) es privilegiada",sexist,2021
6304,"Son muy tarados. Por lo general, las mujeres en la derecha les vuelan el traste un millón de veces a las de izquierda en cuanto a belleza",sexist,2021
6305,"Sociolistos. El XoxoMinisterio de la mujer florero de no funciona, es una farsa, como todo el Desgobierno Social Comunista",sexist,2021
6306,"Esperas ""sororidad"" y ""apoyo de las mujeres"" cuando vos empezas a insultar y decir que las feministas son unas falsas. Que pasa mamu queres el apoyo de las feministas y estas frustrada con vos misma?. Anda un tiempito a terapia a tratar tu odio hacia las feministas.",sexist,2021
6307,El androcentrismo en el ámbito de la salud. Con la A 72: La pandemia de las violencias contra las mujeres,sexist,2021
6308,"¿Y no se puede hacer nada contra esas mujeres que ponen las denuncias falsas? Deberían ser juzgadas y quitarles la custodia de sus hijos, eso para empezar.",sexist,2021
6309,Y te faltó decir mujer florero de ferreras,sexist,2021
6310,"¿pero cómo vas a fregar el pollo con fairy, putísima anormal?",non-sexist,2021
6311,"No queremos borrarlo. Simplemente es como las mujeres que dicen que no se sienten representadas por el feminismo, no vamos a parar porque haya cuatro personas en el colectivo en contra.",sexist,2021
6313,"Los estadounidenses son tipo ""bueno vivo en un país donde la gente prefiere morir antes que pagar una factura médica y dónde el sistema de escolar público es muy decadente pero EY en esta serie de la edad media han matado a una mujer por follar CANCELADO""",sexist,2021
6314,"Se me hace muy chistoso (por no decir que me emputa un chingo) el mansplaining científico, hoy nos topamos con el artículo: ""Androcentrismo, ciencia y filosofía de la ciencia"" +",non-sexist,2021
6315,"Por eso!.Resulta que un hombre te explota y tenés techo de cristal, acaso, las mujeres no actuamos igual?.O ella le ofreció la posibilidad de estudiar o salir de ese tipo de trabajo a su empleada?, o la mayoría de las mujeres lo hace?.Mucha hipocresía.",non-sexist,2021
6316,"El prefijo anti, no es más que en contra de. Yo prefiero abogar por el masculinismo.",sexist,2021
6317,Me voy a vengar por la paliza que me diste de crío usando solo a tu Seviper prepara el culo guarra,sexist,2021
6318,Son feministas pero quieren a las mujeres en casa educando a los hijos. Menos mal que hay justicia menstrual.,sexist,2021
6319,En fin la guarra esta,sexist,2021
6320,Ah que aun encima eres padre y t estas metiendo con menores diciéndoles zorras y noseq y que a fregar? Buenisima jajaja,non-sexist,2021
6321,"firmo tetas, quien quiere?",sexist,2021
6322,"muy igual no sería si todos los días hay un caso de violacion o asesinato a la mujer, cuantas muertes al año hay de mujeres a hombres comparadas con las de hombres a mujeres?",sexist,2021
6323,"Las mujeres de verdad son capaces, no quejumbrosas, ni ofendidas!",sexist,2021
6324,"Antes los jugadores de fútbol jugaban así se hayan ido de farra, de chupa y en una orgía con más de 10 mujeres y sin dormir nada.Hoy en día no juegan porque se fueron a su peluquería spa preferida a ponerse un pedazo de cabello color miel de abeja.Nuevas masculinidades...",non-sexist,2021
6325,"Follar la mente de una mujer es un vicio refinado para los entendidos , todos los demás se conforman con el cuerpo. - Charles Bukowski",sexist,2021
6326,"Los tíos demostrando que tb pueden ser incongruentes: - Una tía ideal es esa con la que puedes pasar la tarde bebiendo cervezas, comiendo patatas fritas hasta reventar y que eructa tan fuerte como tú.+ Mi amiga Marta es exactamente así.- Quién?? La gorda marimacho??",sexist,2021
6327,"Una cosa que empece a hacer y me cambio la vida es hacerles manspreading a los señores q me lo hacen. Pero ademas fingiendo q no me entero. Simplemente abro las piernas hasta los topes. Y SIEMPRE se me quedan mirando en plan: pero bueno, q esta ocupando mi sitio^^",non-sexist,2021
6328,"Leyendo comentarios, las mujeres dicen: ""siempre me tengo que apartar"", los hombres dicen: ""siempre me choco"", ¿se entiende la ""sutil"" diferencia?Que sí, que notallmen bla, bla, bla. Si tú no lo haces, toma tu pin.",non-sexist,2021
6329,"LAS COSAS DE MI ABUELAMi tata es muy seguidora d , me dice, ponme en la tele el canal d d EA q hoy le levantaban el castigo estos cabr.....Ha sido ponérselo y está una diciendo QUE HACEN POLÍTICA NOBLEMENTE, y suelta, igual d golfa que la madre...",non-sexist,2021
6330,¿Vosotros no teníais a un individuo acusado por su ex-mujer de malos tratos? Nunca vi ningún YoSiTeCreo en ese momento. ¿Las mujeres maltratadas por socialistas no tienen credibilidad? Pregunto.,sexist,2021
6331,"Hay una señoritas acá, muy famositas además, que creen que tiene el manual perfecto en todo, que joden y joden, critican por que las invitan o no a un motel, nos dicen “ básicos “ y con todo el respeto, hay siguen detrás de un pipí siempre , disculpen la franqueza.",sexist,2021
6332,"Kandela yo soy el primero que las mira y te da toda la razón, pero yo lo único que quería decir es que no solo somos los hombres los violentos que parece que solo somos nosotros los que hacemos daño, en ningún momento he intentado dejar en mal posición a las mujeres",sexist,2021
6333,"Androcentrismo: ""No sabía que tuviera que haber mujeres a la fuerza"".A la fuerza no, tendría que haber mujeres de manera natural. Vosotros os identificáis con el ser humano neutral y las mujeres tenemos que creer que estamos representadas. Y al final siempre es que no.",sexist,2021
6334,"Eso es horrible si, pero el feminismo va mucho mas allá, refiere a la equidad, el empoderamiento, la contribución al desarrollo, el intelecto, y tantas cosas logradas en tantos años, que lamentablemente son desprestigiadas por chicas en topless gritando en las calles.",sexist,2021
6335,Jaajajajaj que malo es la nenaza de griizmaaan jsjajajaja,sexist,2021
6336,Escucha esto esto va pa las mujeres bajitas las mujeres que son así mu pequeñitases que son tan adorables de verda no quiero decir que las altas no me gustenpero es que son tan adorables tan pequeñitas OHsi tienes alguna amiguita así mencionala aquí,sexist,2021
6337,"Mira las estadísticas de delitos y las cárceles. Los hombres son más agresivos y violentos que las mujeres en una barbaridad de diferencia, que el que es bueno es muy bueno pero el que quiere hacer daño no le le para ninguna mujer, ya puedes inventar y ladrar lo que quieras.",sexist,2021
6338,"Aun siendo legal,por temor o pena no acudirian a lugares especializados,imagina la señorita que se embaraza en una aventura como lo van a ver sus allegados,no es un metodo anticonceptivo,y si hay casos que en realidad lo ameritan,violaciones,etc.",non-sexist,2021
6339,"El maestro Sabina cantaba: Porque ya no le importa...Siempre tuvo la frente muy alta,La lengua muy largaY la falda muy corta.…",sexist,2021
6340,"Los siento muy niñata,las prefiero más maduras.",sexist,2021
6341,"Dios hizo a la mujer rebelde, pero a Adán no le gustó y prefirió que Dios le hiciese otra con el hueso del pene, Eva. La rebelde Lilith se marchó con Lucifer.",sexist,2021
6342,Este si es un buen ejemplo de ser una mujer berracaaaa ... Esta care nalga si vale su peso en oro y es la cara visible de las mujeres Muiscas que son la mayoria en este pais que sale adelante asi tenga 100 mil responsabilidades ... Me siento orgulloso de ella y la admiro mal,sexist,2021
6343,"Entonces... El feminismo radical solo defiende a la mujer ""tradicional"" (osea que es mujer desde nacimiento) pero si eres trans no? Y que significa sujeto político? (Es una pregunta tranqui, no quiero generar bardo ni mucho menos solo quiero sacarme una duda )",sexist,2021
6344,Sos mujer y querés igualdad de oportunidades. Respeto. Consideración. Como cualquier otro ser humano. No poder para someter a los Hombres u otras mujeres.,non-sexist,2021
6345,no todos los hombres son basura,non-sexist,2021
6346,¿Por qué hablan de feminismo si ni siquiera saben qué hijueputas es? ¿No se cansan de hacer el ridículo?,sexist,2021
6347,"Que valientes que son, pegándole a una mujer. Cuando llevan a un hombre que asesinó a una joven delante de sus hijos. Lo tapan, lo llevan como protegiendo.",sexist,2021
6348,"Ahhh ok, ya andaba viendo tu perfil, buscando rasgos de mujer jajajajajaja",non-sexist,2021
6349,Se hacen las chicas 10 boludo y la pones en Urgencias y se quedan paradas sin saber que hacer. Ridículas,sexist,2021
6350,"Gran daño le hacen a las mujeres que dan las grandes batallas por las reivindicaciones de todas y todos, que deberia ser el gran feminismo, asi como lo asumen las mujeres en las regiones que se espantan con ese ""feminismo"".",sexist,2021
6351,"Un papá viene a mi caja y me dice ""mi hija se hizo señorita y soy solo, no sé cual llevarle, vos sabes?"" Me trajo como 20 paquetes y yo re tuve que llamar a una auxiliar y ella lo ayudo",non-sexist,2021
6352,"lo que se nota, es que te toque !!! y es bueno, porque de alguna manera te ayudo a no ser presa fácil de la charlatanería !! triste, es vivir pensando en que si el otro no esta, que hago ?? la mujer debe entender que ese ""amor"" es un arma de doble filo !!! Suerte",sexist,2021
6353,"Miéntras otras muestran los pies y el color del esmalte y esnobea sacándose fotos en el diario del marido,Fabiola ayuda a los más vulnerados. No es mujer florero Ni Esclavista de niños en talleres clandestinos.",sexist,2021
6354,Ya Twitter se convertido en una red donde las mujeres si no enseñan su cuerpo no son felices.Se supone que uno se cuida para uno uno y no para estar de presumiendo.Pero eso las cabezas huecas no lo entienden.Una mujer no ne necesita ser florero.,sexist,2021
6355,"pues valla mierda de programa, y la Patiño es malísima, una niñata de mierda, es patética",sexist,2021
6356,"¿Uno como debate si obligaron a una niña de diez años para violarla? ¿Uno cómo es que sabe eso, Melissa?",sexist,2021
6357,Es imposible conseguir un estupido corpiño que te quede bien de espalda y tetas,non-sexist,2021
6358,"No e dicho, que las mujeres tienen la culpa tengo hermanas,sobrinas y e aprendido a convivir con ellas,las quieros a todas.por eso lamento cuando leo casos como este.y me preguntó cómo las mujeres pueden amar tipos violentos?",sexist,2021
6359,dice que las mujeres deben irse a la cocina porque no saben de coches. Y él no soportaría que una mujer lo superara. Vaya manera de demostrar que se es un gran imbécil al volante.,sexist,2021
6360,"Tia pareces literalmente una votante de Vox neon4s! de esas que va a pegar m4r y k0nes, mujeres trans y gente racializada después de tomarse unas cuantas cervezas con c0c4in4 y escupitajos del camarero",non-sexist,2021
6361,"Que peligrosa la mujer que se entrega por completo, porque con el tiempo se gana el puesto de Reina... y uno, el puesto del obediente enamorado.!",sexist,2021
6362,Se les llama Manspreading a los hombres ocupando demasiado espacio en el transporte público sueña Arsenal,non-sexist,2021
6363,El TS confirma la condena a 2 miembros de LaManada por grabar la violación grupal. Ratifica la sentencia a 3 años y 3 meses de prisión y 5.670€ de multa impuesta a Antonio Manuel y Alfonso por los vídeos y fotografías que tomaron de la violación grupal,sexist,2021
6364,Y entre el minuto 75 y 90 gol de las zorras qls.. Y después su respectiva felacion en el camarin. Y la vieja ql de pobla que tienen de arquero los colocolistas sigue gritando como sirena de bombero,non-sexist,2021
6365,AHORA LO PENSÉpero no seria mejor no utero no NOSE EE TIPO MILITANCIA???pq osea IGUAL SI PEROpq yo lo hablo con mi primo y el pibe dice q no opina pq tiene pito y yo quedo como man opina no entiendo pq no podes opinar OSEA SI NO MILITES EL FEMINISMO PQ ES FEM PERO-,sexist,2021
6366,"Para ellos el ser humano es más feliz si puede elegir, sea lo que sea, obviando la desnaturalización que eso conlleva. Ej:La mujer es más feliz ahora que puede elegir entre hacer el bien (tener una familia) y el mal (no tenerla), no como antes que solo podía hacer el bien.",sexist,2021
6367,pero una bella señorita como tu no puede estar así de amargada,sexist,2021
6368,"La diferencia entre una mujer y una niña, es demasiada",sexist,2021
6369,es que eres una puta reina dilo,sexist,2021
6370,"me quiero follar una naranja, sus deliciosas curvas me excitan demasiado, tanto que me hacen llegar al orgasmo de solo verlas, me gustaría darle unas fuertes nalgadas a sus blancas y suaves pompas joder me tienes demente ni puedo verte en el supermercado porque se me pone dura",non-sexist,2021
6371,"Chimpay, un pueblo con mucho feminismo, pero de cartón",non-sexist,2021
6372,Me risa que las feministas vivan diciendo ''falocentrismo'' y no ''androcentrismo'',sexist,2021
6373,"Le falla el trasero y la cadera, en eso se nota que no es una mujer de verdad.",sexist,2021
6374,Un vato con el que pueda filmarme haciendo la lagartona.,non-sexist,2021
6376,"Hay que parar el FeminismoZurdo de que quiere convertir a las mujeres en arma contra el sistema, ofreciendo feminismo analfabeto, irreal y distópico.",sexist,2021
6377,"Personas dicen que les envían foto ""penes"" y arman ese escándalo en la red, señora, señorita, hay una función que se llama bloquear, bloquee y listo sin hacer escándalo, o sencillamente bloquee la función dm, o no abra los dm no notificados, y bórralo como dicen Ud los chamos",sexist,2021
6378,"Es mejor pelear xq futbolista, a pelear xq color combina mas von el rosado como tu ¡¡¡NENAZA!!!",sexist,2021
6379,Esa escena de the punisher que frank castle se empieza a pegar con mujeres en un baño jjjjjj nooooo,non-sexist,2021
6380,"Claro, ahora a denunciar esas prácticas violentas y vejatoriasde machos alfas a los que les gustaría azotar mujeres hasta sangrar y que no tienen reparos en quedarse y visualizar tarjetas de teléfono de compañeras con contenidos íntimos.",sexist,2021
6381,"Q tengo que hacer para no ser tibio? No relacionarme con el que piensa diferente???Decirle por ejemplo a la chica que me hace reír, la pasamos re bien y nos gustamos, etc ""mira la paso de puta madre con vos pero pensas diferente en algunas cosas, bay""Es sectario tu pensamiento",non-sexist,2021
6382,"Vieja frigida y frustrada, que pesar.",sexist,2021
6383,Una mujer alterada al volante es un peligro.,sexist,2021
6384,"Buen día y feliz domingo.Recuerden: inventaron eso del mansplaining porque es el reflejo de una persona con complejo de inferioridad, porque no acepta que alguien que no sea ella sepa más en determinado tema. Es decir, una persona mediocre, insegura e inepta.Gracias",non-sexist,2021
6385,"Son malas personas,esta mujer estuvo sin poder darle rienda suelta a sus mentiras por TV durante 220 días y ahora hay que aguantarla.Y su nieta es peor, porque aparte de ser mala persona es ignorante, y se nota cada vez que abre la boca. Paciencia porque estamos en un país libre",sexist,2021
6386,"Fíjate a mi me flipa que quienes abogan por el aborto sin límites para las mujeres, sin ofrecer ningún tipo de solución que no pase por asesinar a sus hijos, se permitan el lujo de calificarse como futuras mamis ... ASQUEROSO",non-sexist,2021
6387,Porque la gran mayoría de twiter son mujeres y a las mujeres ni con un pétalo de rosa ah y siempre tienen la razón que sería de nosotros si no existieran ellas,sexist,2021
6388,Somos mgtow,sexist,2021
6389,"ngl la pava es un poco puta xd. en el sentido de guarra básicamente, si fuera un hombre sería un puto/golfo/guarro. no hay más transfondo.",sexist,2021
6390,"Es decir, que si yo le pregunto a una mujer: ¿quieres, libre y conscientemente en pleno uso de tus facultades mentales, masturbarme? y la requerida, sin decir nada, sonríe, me guiña un ojo, me baja la bragueta y empieza a masturbarme ¿no ha consentido?",sexist,2021
6391,"La gente se centra en q es un trabajo remunerado, en q no se les obliga y en que ellas deciden libremente. Ese no es el punto. El foco debe ser cuál es el propósito del anfitrionaje? Exhibir a una mujer ""bella"" para qué? Todo trabajo tiene 1 función, cuál es sino el decorar??",sexist,2021
6392,"El Truco está en seguir escribiendo pelotudeces, hasta que se les olvide que No Tengo Tetas !!!",sexist,2021
6393,"En serio le echáis la culpa de follar a la mujer? Pavón lo estaba haciendo obligado? Nada, que el machismo siga perdurando y encima la TV como altavoz. Que vergüenza LaCasaFuerte20",sexist,2021
6394,"Es irónico que las mujeres sepan diferenciar entre 75 tonos de labiales o esmaltes para uñas, pero no saben diferenciar entre un hombre pendejo y uno que en realidad vale la pena",sexist,2021
6395,"Legítimas críticas, que desde un sector (pequeño pero muy activo en redes) se le hacen.Creo que esto es más veraz. A no ser que quienes opinamos diferente, ya no seamos feministas. Insisto, el feminismo es plural y diverso, por mucho que haya quien se empeñe en monopolizarlo.",non-sexist,2021
6396,"Hasta que tienes 18 no sientes atracción sexual ni puedes practicar sexo. La patrulla mojigata, sexista, misándrica, putófoba y tránsfoba ataca de nuevo. No sé ni por qué perdemos tiempo con esta gente.",sexist,2021
6397,"un día más donde la gente pendeja y que en este mundo no sirve a nada normaliza violaciones, dicen qué las mujeres solo sirven para complacer a los hombres, normaliza coger con bebés, matar a gente y dice cosas sin sentido, ya vamos para el 2021 y cada año empeoran más.",sexist,2021
6398,"Monedero es un virgen hablando de follar. Un teórico de Universidad, que vive de hacerse pajas mentales en bucle. Algo que cuela con los estudiantes. Pero hablar de follar no es follar. Por eso, en cuanto se cruza con una mujer como Etxebarría... no le dura ni un segundo.",sexist,2021
6399,"Como también es de nazi salir a quemar iglesias, salir a matar, bla bla. No se cansan de jugar con palabras para querer descalificar a una mujer libre, segura y con convicciones como es Delfina? Córtenla muchachos!",sexist,2021
6400,"saben que la verdad es que me re quiero casar y tener hijos, estoy harta de esta presión constante de tener que ser una mujer independiente y solitaria, soy consciente de que me educaron para desear maternar pero no tengo fuerzas para ir en contra de eso, chau",sexist,2021
6401,Yo creo que la guarra esta lo ha obligado a quitarse la chaqueta y a hacerse una foto que parezca que se han acostado juntos. mujer22dic,sexist,2021
6402,De las feministas dice jaja donde hay que firmar,sexist,2021
6403,"Simp es el que hace todo por una mujer solo para obtener atención y que lleguen a ser algo, en este caso tu ya lograste algo por lo que solo eres buen novio.si lees esto eres simp jajka",sexist,2021
6404,La mayoría de los comentarios machistas que me han dicho vienen de mujeres,sexist,2021
6405,"KIMBERLY tampoco representa el feminismo, una mujer doble cara doble moral, mustia, sumisa, que perdona todo por amor, eso tampoco es feminismo",sexist,2021
6406,Se nota que esta mujer no tiene nada en la cabeza y es abogada ve a trabajar,sexist,2021
6407,Espero que la novia llevase lotería y ahora me convierta en una mujer florero.,sexist,2021
6409,"Que molesto y deplorable dejan a la mujer. En verdad crees que una mujer no es capaz de mentir, robar y ser mezquina??También hay mujeres muy bien preparadas. Lamentablemente Sandoval, Piedra, Cordero, Estefanía, Clouthier, Ney, etc, no están preparadas solo son un florero.",sexist,2021
6410,pero la piba plantea qje es transfobia rechazar a un chico/chica trans soño por ser trans a y para mi tiene razón,non-sexist,2021
6411,Por favor me gustaría conocer chavales muy muy jovencitos cerca mi pueblo Barcelona en Pallejá me encantaría follar,non-sexist,2021
6412,Será condenado el Moño amante de la que quiere llegar borracha y sola a casa la de la igualdad feminazi????,sexist,2021
6413,"La lucha de clases es una necesidad material e histórica, no producto de la ""ideología de los hombres"". Las mujeres explotadas lo sabemos porque lo vivimos, no porque alguien nos ideologizó con su androcentrismo.",non-sexist,2021
6414,OYE PERO SERÁS SUBNORMAL A QUIEN LLAMAS TU ZORRA.,non-sexist,2021
6415,QUE SECA ESTA MUJER!!,sexist,2021
6416,"Que has engordado, que estás muy flaca, que el pelo te queda mejor lacio, que esa ropa no te forma bien, que mejor usa tacos para verte estilizada, que te tapes las boobs porque provocas, que la falda un poco más corta, que calladita te ves más bonita, ctm.",sexist,2021
6417,Cuando me dijo FRIGIDA O que mi marido me abandonó (?) no vi que saltaras. No se pueden explicar todos los chistes,sexist,2021
6418,Enamore con su intelecto y otras cualidades de caballero .. Pilascon eso hermano follar la mente de una mujer es mejor q ser bonito sin cerebro,sexist,2021
6419,¿Están todos los hombres del mundo en ese dibujo? Lo digo por qué si vas a caer en el NotAllMen pues NotAllMen están representados así que solo se ofende quien si se ve.,non-sexist,2021
6420,"Hombres, recuerden que para las mujeres es bonito recibir pequeños detalles, sin necesidad de ocasiones especiales. Por mucho que podamos complacernos nosotras mismas, no dejen pasar oportunidades.Mujeres, los detalles no solo deben ser iniciativas de los hombres.",sexist,2021
6421,"- El marxismo le ha hecho mucho daño a la humanidad y lo sigue haciendo con los sucedáneos de la lucha de clases que propone: feminismo, ecologismo, ambientalismo, indigenismo, alternativas que, con mucho, son peores que lo vigente y hegemónico.",sexist,2021
6422,"Oh no usa una x, feministe feminazi :vvvvvvv soy un helicoptero apache soy re graciosos",sexist,2021
6423,"Exacto. Y el país es mucho más que ""el Salto Ángel, las playas, la belleza de las mujeres y la riqueza del subsuelo"". Pero a veces hay que perder unas cosas para entender otras.",sexist,2021
6424,"Tú asumes cosas que yo no soy. Yo tengo muy claro lo que tú eres. Te he intentado explicar 2 cosas, y del ""feminazi"" y ""mi superioridad argumentativa"" (lol) no sales. Y por cómo respondes, se ve q no tienes comprensión lectora. Es normal, seguro q no lees libros. Así q lo dejo.",sexist,2021
6425,"si el aborto es ilegal, entonces un hombre que deja a una mujer embarazada también debería ser ilegal, si la mujer no puede salir del embarazo los hombres tampoco deberían",non-sexist,2021
6426,"Digo su esposa está embarazada y ella dijo que quería un embarazo tranquilo, pero ahí va esta escoria a hacer polémica, porque solo así tiene atención",non-sexist,2021
6427,la gente q no sabe lo q es el feminismo y aun así está en su contra ????,non-sexist,2021
6428,Hola Para nada eres fea princesa Al contrario... eres una doncella,sexist,2021
6429,*Le mira el culo de Serca* o/////o,sexist,2021
6430,Si VOS ESTAS A FAVOR DEL ABORTO FANTASMA Q DECIS ABORTERA CULO ROTO,non-sexist,2021
6431,What? Algo así como cachonda pero frígida a la vez?,sexist,2021
6432,"no, lo permite la religión cristiana de países nórdicos, no la católica española... en españa ni las mujeres pueden ser sacerdotisas si quiera... es el estado quien permite matrimonio entre personas del mismo género... de risa que me digas que me informe",sexist,2021
6433,"LA MINISTRA DE IGUALDAD ESTÁ BUSCANDO TRANSEXUALES ENTRE LOS INMIGRANTES ILEGALES, PARA DARLES CARGOS POLÍTICOS. DESPUÉS CRITICÁIS A LA MINISTRA AL DECIR QUE NO TRABAJA, MENUDO TRABAJO ANDAR BUSCANDO NEGROS TRANSEXUALES... MÁS DIFÍCIL QUE BUSCAR UNA AGUJA EN UN PAJAR, COJONES!",sexist,2021
6434,"wtf....cuidala mucho, ahora es un buen momento para que entienda que no es bueno ese ""empoderamiento""",sexist,2021
6435,"Me da risa porque esperan que el masculinismo haga en 15 años lo que a ellas les ha tomado 150,seguro pensará que esas grandes manifestaciones del 8 de marzo fueron así desde el primer día jajajaja",sexist,2021
6436,El odio está en que digas que las mujeres trans no son mujeres y que no se les puede incluir en el feminismo.Ese es tu odio porque a ti en nada te afecta como se identifiquen.Terf.,sexist,2021
6437,"Una feminazi empedernida contenta porque en vez de un regalo de goce personal, le dieron un electrodoméstico que reafirma su posición en el hogar. Todo en orden.",sexist,2021
